"simDir","species","averageMaxBiomassTarget","spAnppMultiplier","spBiomassMultiplier","maxBiomassMultiplier","spinupMortalityFraction"
"100","ABIE.BAL",0.17,1,1,0.5,5e-04
"101","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.5,5e-04
"102","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.5,5e-04
"103","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.5,5e-04
"104","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.5,5e-04
"105","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.5,5e-04
"106","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.5,5e-04
"107","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.5,5e-04
"108","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.5,5e-04
"109","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.5,5e-04
"110","ABIE.BAL",0.17,1,1,0.6,5e-04
"111","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.6,5e-04
"112","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.6,5e-04
"113","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.6,5e-04
"114","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.6,5e-04
"115","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.6,5e-04
"116","ABIE.BAL",0.7,4.11772921012061,4.11772921012061,0.6,5e-04
"117","ABIE.BAL",0.8,4.70597624013784,4.70597624013784,0.6,5e-04
"118","ABIE.BAL",0.9,5.29422327015507,5.29422327015507,0.6,5e-04
"119","ABIE.BAL",1,5.8824703001723,5.8824703001723,0.6,5e-04
"120","ABIE.BAL",0.17,1,1,0.7,5e-04
"121","ABIE.BAL",0.2,1.17649406003446,1.17649406003446,0.7,5e-04
"122","ABIE.BAL",0.3,1.76474109005169,1.76474109005169,0.7,5e-04
"123","ABIE.BAL",0.4,2.35298812006892,2.35298812006892,0.7,5e-04
"124","ABIE.BAL",0.5,2.94123515008615,2.94123515008615,0.7,5e-04
"125","ABIE.BAL",0.6,3.52948218010338,3.52948218010338,0.7,5e-04
