"simDir","species","averageMaxBiomassTarget","spAnppMultiplier","spBiomassMultiplier","maxBiomassMultiplier","spinupMortalityFraction"
"0228","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,0.85,0.1
"0229","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,0.85,0.1
"0230","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,0.85,0.1
"0231","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,0.85,0.1
"0232","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,0.85,0.1
"0233","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,0.85,0.1
"0234","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,0.85,0.1
"0235","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,0.85,0.1
"0236","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,0.85,0.1
"0237","ABIE.BAL",1,4.60904081125641,4.60904081125641,0.85,0.1
"0238","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,0.9,0.1
"0239","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,0.9,0.1
"0240","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,0.9,0.1
"0241","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,0.9,0.1
"0242","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,0.9,0.1
"0243","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,0.9,0.1
"0244","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,0.9,0.1
"0245","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,0.9,0.1
"0246","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,0.9,0.1
"0247","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,0.9,0.1
"0248","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,0.9,0.1
"0249","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,0.9,0.1
"0250","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,0.9,0.1
"0251","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,0.9,0.1
"0252","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,0.9,0.1
"0253","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,0.9,0.1
"0254","ABIE.BAL",1,4.60904081125641,4.60904081125641,0.9,0.1
"0255","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,0.95,0.1
"0256","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,0.95,0.1
"0257","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,0.95,0.1
"0258","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,0.95,0.1
"0259","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,0.95,0.1
"0260","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,0.95,0.1
"0261","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,0.95,0.1
"0262","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,0.95,0.1
"0263","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,0.95,0.1
"0264","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,0.95,0.1
"0265","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,0.95,0.1
"0266","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,0.95,0.1
"0267","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,0.95,0.1
"0268","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,0.95,0.1
"0269","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,0.95,0.1
"0270","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,0.95,0.1
"0271","ABIE.BAL",1,4.60904081125641,4.60904081125641,0.95,0.1
"0272","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,1,0.1
"0273","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,1,0.1
"0274","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,1,0.1
"0275","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,1,0.1
"0276","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1,0.1
"0277","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,1,0.1
"0278","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,1,0.1
"0279","ABIE.BAL",0.55,2.53497244619102,2.53497244619102,1,0.1
"0280","ABIE.BAL",0.6,2.76542448675385,2.76542448675385,1,0.1
"0281","ABIE.BAL",0.65,2.99587652731667,2.99587652731667,1,0.1
"0282","ABIE.BAL",0.7,3.22632856787949,3.22632856787949,1,0.1
"0283","ABIE.BAL",0.75,3.45678060844231,3.45678060844231,1,0.1
"0284","ABIE.BAL",0.8,3.68723264900513,3.68723264900513,1,0.1
"0285","ABIE.BAL",0.85,3.91768468956795,3.91768468956795,1,0.1
"0286","ABIE.BAL",0.9,4.14813673013077,4.14813673013077,1,0.1
"0287","ABIE.BAL",0.95,4.37858877069359,4.37858877069359,1,0.1
"0288","ABIE.BAL",1,4.60904081125641,4.60904081125641,1,0.1
"0289","ABIE.BAL",0.2,0.921808162251282,0.921808162251282,1.05,0.1
"0290","ABIE.BAL",0.25,1.1522602028141,1.1522602028141,1.05,0.1
"0291","ABIE.BAL",0.3,1.38271224337692,1.38271224337692,1.05,0.1
"0292","ABIE.BAL",0.35,1.61316428393974,1.61316428393974,1.05,0.1
"0293","ABIE.BAL",0.4,1.84361632450256,1.84361632450256,1.05,0.1
"0294","ABIE.BAL",0.45,2.07406836506538,2.07406836506538,1.05,0.1
"0295","ABIE.BAL",0.5,2.3045204056282,2.3045204056282,1.05,0.1
